T,P,z_carbon dioxide,z_nitrogen,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_oxygen,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_oxygen,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,12.3248308253,0.95,0.004749,0.003325,0.022154,0.019772,0.0277306130301032,0.0007896632780960856,0.9620289951886208,0.0025316349086531202,0.0025564158769935774,0.01280399970202877,0.020078954323703713,0.21667590096535716,0.13992631384422088,0.050180223624097055,0.5921584298770338,0.0010591316892910976,0.026677653789314658,7.020378798536034e-05,7.08909794289208e-05,0.0003550627609745165,0.0005568017123997451,0.00017110100224072673,0.00011049467168212915,3.962547988259911e-05,0.00046760576688892954,8.363574017010529e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.264224651490405,-0.835978026439328
200.0,12.913217111,0.95,0.004749,0.003325,0.022154,0.019772,0.02772596746763547,0.0008289270685156647,0.9610434165369789,0.0026999086700586184,0.002637928428473297,0.013567520140879342,0.02005122622360998,0.20838970101799498,0.14235380995630345,0.04946464816737346,0.5987710165005411,0.0010208243577869832,0.02664585850188952,7.48575799516322e-05,7.31391177898014e-05,0.00037617262204250965,0.0005559396459620094,0.0001727398639737024,0.00011800092637911466,4.100258580053963e-05,0.0004963375034199382,8.461889423697501e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.154035175840267,-0.871722208737264
200.0,13.5016033967,0.95,0.004749,0.003325,0.022154,0.019772,0.027721310618299518,0.0008683466988423207,0.960059838456817,0.002870210670654316,0.002715190217856949,0.014330499092583915,0.02002426156208777,0.20084064173090013,0.14466303682448242,0.04873772775080461,0.6047725921748889,0.0009860015189239115,0.02661411699401588,7.956600154116607e-05,7.526863141698083e-05,0.0003972602166607781,0.0005550987746647106,0.00017439930824040038,0.0001256176704710444,4.232124500148694e-05,0.0005251522839653779,8.561911640110925e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.0440392234748,-0.9062662809404749
200.0,14.0899896824,0.95,0.004749,0.003325,0.022154,0.019772,0.027716643164602834,0.0009079231234603528,0.9590782080202439,0.003042539758317705,0.0027885062803813592,0.015092797048874404,0.0199979488921828,0.19393663645750026,0.1468686856473028,0.04800598167279126,0.6102344716062134,0.0009542246161924005,0.02658242845864383,8.432898879540877e-05,7.728803353558407e-05,0.00041832167015942257,0.0005542760134685953,0.00017607955672588855,0.00013334547581141584,4.35857408251411e-05,0.0005540459875038912,8.663625940161606e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.934234963032758,-0.9396304505409496
200.0,14.6783759681,0.95,0.004749,0.003325,0.022154,0.019772,0.02771196575506751,0.0009476573076338301,0.9580984674132459,0.003216895986122726,0.0028581541215508275,0.01585428459876252,0.019972197880318,0.18760034972870063,0.14898315008730806,0.04727444330801351,0.615216930753602,0.00092512612237577,0.026550791918938534,8.914651140504711e-05,7.920506913912159e-05,0.0004393533918720012,0.0005534688637128043,0.00017778084233506535,0.00014118497089454516,4.479997166516022e-05,0.0005830148202087069,8.767025303523474e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.824620985730704,-0.9718346465240018
200.0,15.2667622538,0.95,0.004749,0.003325,0.022154,0.019772,0.027707279004216726,0.0009875502263370234,0.9571205570158619,0.0033932804577396177,0.002924386648459988,0.016614841368140405,0.01994693450979818,0.18176635836576976,0.15101696171497678,0.04654699137726138,0.6197712928415413,0.0008983957004508214,0.026519206313909808,9.401856838214783e-05,8.102679678508715e-05,0.00046035204539786816,0.0005526752797418171,0.00017950340834457242,0.00014913683472235492,4.596749186992195e-05,0.0006120552805228537,8.872108773204173e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.715196232922274,-1.0028985565573976
200.0,15.8551485395,0.95,0.004749,0.003325,0.022154,0.019772,0.02770258349356733,0.0010276028632769528,0.9561444174331056,0.003571695189640872,0.0029874347488353654,0.017374355088926985,0.019922097539491115,0.1763789438073997,0.15297912934365435,0.045826602305348074,0.6239415550588927,0.0008737694847050598,0.026487670555848903,9.894518420459905e-05,8.275966056119606e-05,0.0004813145224978862,0.0005518935704547449,0.00018124750767824872,0.0001572017913351545,4.709154774322989e-05,0.0006411641284959927,8.978880243269471e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.60595994020571,-1.032841595463914
200.0,16.4435348252,0.95,0.004749,0.003325,0.022154,0.019772,0.02769787977319328,0.0010678162100460984,0.955169990817256,0.003752142987962768,0.0030475095640014565,0.018132720780906796,0.01989763584987303,0.17139035778476922,0.1548774062036327,0.04511554407018259,0.6277656702519656,0.000851021689449861,0.026456183568618483,0.00010392640537242295,8.440955351136901e-05,0.0005022379201504398,0.0005511223255405636,0.00018301340228817707,0.00016538060491413315,4.81751092831901e-05,0.0006703383588055027,9.087347550953783e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.49691159358825,-1.0616828976167696
200.0,17.0319211109,0.95,0.004749,0.003325,0.022154,0.019772,0.027693168363586013,0.0011081912653859145,0.9541972217077276,0.003934627338135732,0.003104804495557688,0.01888984003162684,0.019873506426952188,0.16675944704040477,0.1567185023065839,0.04441552622621402,0.6312765664515507,0.0008299579752467167,0.026424744312818108,0.00010896229732296108,8.59818736314978e-05,0.0005231195203570491,0.0005503603594563956,0.00018480136263076155,0.00017367407538051858,4.9220898211409384e-05,0.0006995751769844193,9.197521788057905e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.388050894563698,-1.0894412839309382
200.0,17.6203073966,0.95,0.004749,0.003325,0.022154,0.019772,0.027688449757644867,0.001148729034517615,0.9532260575416153,0.004119152305502424,0.0031594969800104317,0.019645620361128303,0.019849672811743622,0.1624505532801347,0.15850825473139343,0.04372781679476552,0.6345029650366559,0.0008104101570502876,0.02639335180191891,0.00011405294165499088,8.748157339044953e-05,0.000543956772326866,0.0005496066683536526,0.00018661166722634147,0.00018208303442066574,5.023141276821414e-05,0.0007288719784251217,9.309416772716455e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.27937773197706,-1.1161352759611027
200.0,18.2086936823,0.95,0.004749,0.003325,0.022154,0.019772,0.027683724422682573,0.0011894305285431153,0.9522564489375827,0.004305722445711677,0.0032117500610014155,0.020399974661489084,0.019826103894215193,0.15843262617293485,0.16025176528765553,0.04305333389051682,0.6374700427014391,0.0007922319474537618,0.026362005112110336,0.0001191984336276409,8.891320360329713e-05,0.000564747276758371,0.0005488603965829272,0.0001884446022873477,0.00019060834188606337,5.120894968494064e-05,0.000758226329820775,9.423048639886695e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.17089215902924,-1.14178310142902
200.0,18.797079968,0.95,0.004749,0.003325,0.022154,0.019772,0.027678992802384304,0.0012302967638873883,0.9512883498251528,0.004494342723546643,0.0032617137846184066,0.0211528207012854,0.019802772965396627,0.15467850277459014,0.16195351265182512,0.04239271793526184,0.6401999711323116,0.0007752955060111775,0.026330703387802447,0.0001243988798964958,9.028095236789055e-05,0.0005854887719410043,0.0005481208103764638,0.00019030046140652466,0.00019925088251573564,5.215562368814349e-05,0.0007876359527248825,9.538435521019869e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.06259437432779,-1.1664026745836154
200.0,19.3854662537,0.95,0.004749,0.003325,0.022154,0.019772,0.027674255316779344,0.0012713287617573527,0.9503217172072544,0.00468501849107313,0.0033095264524831995,0.021904080890191274,0.019779656958997905,0.15116431804033018,0.1636174445963592,0.04174638873579482,0.6427123600036728,0.0007594886238429639,0.026299445835073737,0.00012965439788579011,9.158868002365507e-05,0.0006061791270345407,0.0005473872767616194,0.0001921795452761076,0.00020801156324059162,5.307338469931913e-05,0.0008170987088096152,9.65559731719071e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,16.954484697788743,-1.19001153372575
203.4723793103,2.7744355137,0.95,0.004749,0.003325,0.022154,0.019772,0.027644295110817597,0.0001712005094513383,0.9267618366670595,1.9416769361692706e-05,3.839021111359939e-05,0.00010828610051259917,0.0730720702519527,0.9511112616786884,0.004975171256526372,0.003482167477432042,0.02320823809467352,0.017223161492679547,0.02561967771026753,5.367629023333147e-07,1.061270325390931e-06,2.993492918969948e-06,0.002020025874403376,0.0001628307325442966,8.517518537249698e-07,5.961488461312472e-07,3.973262185276064e-06,2.948614021909411e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,61.77794369140718,55.44611770258769,63.65845399182276,86.01901231265182,3.87,19.965476078282748,-0.098832439650554
203.4723793103,3.3610220015,0.95,0.004749,0.003325,0.022154,0.019772,0.027563512750970996,0.0002076906801968208,0.9757749490794838,0.0001265864723485068,0.0002373339904847075,0.0007020745942891519,0.023159055863393774,0.8345623889548521,0.025451286287719362,0.017153651484221984,0.1182301945064361,0.004602478766770549,0.026895785251030428,3.489167844678505e-06,6.541758472964064e-06,1.9351642031821826e-05,0.000638344931591104,0.00017333083022871696,5.285994960980453e-06,3.5626535446172687e-06,2.455530951684414e-05,9.558919456620004e-07,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,61.77794369140718,55.44611770258769,63.65845399182276,86.01901231265182,3.87,19.270387058009632,-0.07927010891534181
203.4723793103,3.9476084892,0.95,0.004749,0.003325,0.022154,0.019772,0.02755667989727096,0.00024400726777454705,0.976253251881094,0.00026008865184146406,0.00046499694918784645,0.0014344834534512176,0.021587179064425525,0.7175032412159987,0.04450245011134263,0.028652964796049982,0.2056444286319346,0.0036969152446739454,0.026902298360757144,7.167179723707978e-06,1.2813772081977054e-05,3.952960134468699e-05,0.0005948709833634434,0.00017507600550849763,1.0858921260941802e-05,6.991531653524438e-06,5.01787351635362e-05,9.020741880469605e-07,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,61.77794369140718,55.44611770258769,63.65845399182276,86.01901231265182,3.87,19.143359688006797,-0.12696459006131988
203.4723793103,4.534194977,0.95,0.004749,0.003325,0.022154,0.019772,0.02755151945955551,0.0002804602050694484,0.975650920641673,0.0003964863935600718,0.0006769304352764228,0.002174462485745691,0.021101200043744772,0.6298538915986651,0.05907220782287203,0.03637524321602578,0.2715162459871992,0.003182411375237991,0.026880665325792304,1.0923802587619303e-05,1.8650462060283748e-05,5.9909745490095855e-05,0.0005813701236252077,0.00017664895160155174,1.6567403519907764e-05,1.0201808171817653e-05,7.614950202925669e-05,8.925397469145923e-07,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,61.77794369140718,55.44611770258769,63.65845399182276,86.01901231265182,3.87,19.029275920138527,-0.17493059163710356
203.4723793103,5.1207814647,0.95,0.004749,0.003325,0.022154,0.019772,0.027546701186031034,0.0003170526716155776,0.9748150568918988,0.0005353085784993003,0.0008739297591957304,0.0029191163502089545,0.020856588420197223,0.5620628765660092,0.07062220497456195,0.04164291088348015,0.32285552428800146,0.0028164832879474066,0.02685293908384498,1.4745985454239263e-05,2.4073881934144843e-05,8.04120258264636e-05,0.000574530208971208,0.00017820353663118983,2.2390958762567802e-05,1.3202996149456795e-05,0.00010236220652135887,8.929735510043515e-07,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,61.77794369140718,55.44611770258769,63.65845399182276,86.01901231265182,3.87,18.918239027045566,-0.2219490735916132
