T,P,z_carbon dioxide,z_hydrogen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,17.6644394399,0.96,0.011171,0.028829,0.02772548773970018,0.001118153035997865,0.9818124392850149,0.0025154775225527852,0.015672083192432257,0.1620569684976925,0.32780747309888003,0.5101355584034274,0.02722122874808181,6.974284121102863e-05,0.0004345161504073418,0.00018120449133030524,0.0003665389212683012,0.0005704096233992586,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,17.70881362484107,-0.6396231491876918
200.0,19.1787554878,0.96,0.011171,0.028829,0.027723648875305765,0.00121569579222448,0.9803096029311472,0.002857016594797722,0.016833380474055075,0.15170867313730174,0.3420549025995578,0.5062364242631405,0.02717775922075354,7.920692490509377e-05,0.000466682729647131,0.00018443159557697672,0.0004158347058000367,0.0006154294908474665,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,17.519244963890724,-0.663988003535529
200.0,20.6930715358,0.96,0.011171,0.028829,0.027722363588368305,0.0013133526027300127,0.9788602782555194,0.0032145785832507203,0.01792514316122985,0.1428870753822984,0.3558793168790645,0.5012336077386372,0.027136320536010877,8.911571626825834e-05,0.0004969273360891675,0.00018766111234982111,0.0004673950270808983,0.0006582964632992934,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,17.334773299773325,-0.683090854999449
200.0,22.2073875838,0.96,0.011171,0.028829,0.027721614848985696,0.001411092286461704,0.9774628189382322,0.003587557898959048,0.018949623162808762,0.13527938564964018,0.3693159851013579,0.495404629249002,0.027096847795809512,9.945289832337907e-05,0.0005253141548528027,0.0001908916976074854,0.0005211389378435318,0.000699061651010687,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,17.155244264435687,-0.697358149173958
200.0,23.7217036318,0.96,0.011171,0.028829,0.02772138207500071,0.0015088871028193797,0.9761152505355182,0.003975251853190212,0.019909497611291613,0.1286528118837314,0.38238241710198134,0.4889647710142872,0.02705926380933014,0.0001101994754666405,0.0005519187902039288,0.00019412256859281015,0.0005769718975100803,0.0007377926367164892,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,16.98047760633013,-0.7071997662905609
200.0,25.2360196798,0.96,0.011171,0.028829,0.027721641913799208,0.0016067127577616797,0.9748153439603372,0.004376884235481558,0.020807771804181165,0.12283056929311233,0.3950855444051579,0.48208388630172966,0.027023481897345474,0.00012133441747417256,0.000576825598979558,0.0001973534427263736,0.0006347889846029859,0.0007745703304323201,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,16.81027341854341,-0.7130058548177338
200.0,26.7503357278,0.96,0.011171,0.028829,0.027722369029760895,0.0017045482869284991,0.9735606892860644,0.00479162873212909,0.021647681981806527,0.11767602698227958,0.40742647332834925,0.4748974996893711,0.026989408701256663,0.00013283529996568796,0.0006001250285385463,0.0002005844702051965,0.0006944780971611576,0.000809485719562145,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,16.644418314241356,-0.7151445075043554
200.0,28.2646517758,0.96,0.011171,0.028829,0.02772353685032299,0.0018023758441512,0.9723487654967531,0.005218630847040924,0.02243260365620605,0.11308194365613948,0.4194036217135447,0.4675144346303158,0.0269569468316153,0.00014467890459617133,0.0006219111141115187,0.00020381616365549283,0.0007559229567260208,0.0008426367237696865,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,16.482691201734895,-0.7139599660670406
200.0,29.7789678238,0.96,0.011171,0.028829,0.02772511823635231,0.0019001804254365606,0.9711770030108534,0.005657027371159153,0.023165969617987472,0.10896298355037891,0.4310147461524226,0.4600222702971985,0.026925997236902192,0.0001568417527316688,0.000642279246718448,0.00020704932843959594,0.0008190057837133414,0.0008741253132836231,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,16.324868411436988,-0.7097717411192885
200.0,31.2932838717,0.96,0.011171,0.028829,0.027727086055915257,0.0019979495565662737,0.9700428370624614,0.006105962842944275,0.02385120009459434,0.10525040336942743,0.4422581957780396,0.452491400852533,0.02689646122115505,0.00016930055720053687,0.0006613242775596713,0.00021028499674036896,0.0008836095661425345,0.0009040549936833702,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,16.170728030317918,-0.7028743928795365
200.0,32.8075999197,0.96,0.011171,0.028829,0.02772941365262096,0.0020956729681136078,0.9689437511525362,0.006564602795288885,0.024491646052174885,0.10188821011236741,0.4531336265146168,0.4449781633730157,0.0268682420818309,0.00018203258637571732,0.0006791389844143385,0.00021352436770196792,0.00094961989202997,0.0009325287083816697,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,16.02005339145521,-0.693537798897097
200.0,34.3219159677,0.96,0.011171,0.028829,0.027732075209355382,0.002193342276291016,0.9678773106798866,0.007032143860754077,0.02509054545935937,0.09883033639935146,0.4636423438339619,0.43752731976668674,0.02684124637320324,0.00019501594242943878,0.0006958128937227042,0.0002167687550047604,0.001016926353809684,0.000959647167476572,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,15.872635738428736,-0.6820082530935974
200.0,35.8362320157,0.96,0.011171,0.028829,0.02773504601501745,0.0022909506825882124,0.966841187490129,0.007507820998062474,0.02565099151180851,0.09603853287164078,0.4737873965589633,0.43017407056939583,0.02681538482425284,0.00020822976085377694,0.000711431429910831,0.00022001954243705592,0.001085423559548449,0.0009855075806027072,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,15.728276134040662,-0.6685092108837729
200.0,37.3505480637,0.96,0.011171,0.028829,0.027738302645959584,0.0023884927002411627,0.9658331764569231,0.007990912213797836,0.0261759113292791,0.09348077444917798,0.483573511056056,0.42294571449476603,0.02679057295407062,0.00022165434140361927,0.0007260753504853459,0.00022327814738475217,0.0011550118011873789,0.0010102027516690317,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,15.58678671177702,-0.6532430608250621
200.0,38.8648641117,0.96,0.011171,0.028829,0.0277418230756952,0.0024859639116402246,0.9648512053770129,0.008480741199414428,0.026668053423572768,0.09113004040730743,0.4930069301864911,0.41586302940620157,0.026766731433940344,0.00023527122190491415,0.0007398204198499433,0.00022654599171888172,0.0012255974366321486,0.0010338204832891947,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,15.447991380247595,-0.6363925472270999
200.0,40.3791801597,0.96,0.011171,0.028829,0.027745586726642936,0.002583360757761641,0.9638933394750966,0.008976678302201115,0.02712998222270229,0.08896337013792173,0.5020952023999337,0.4089414274621446,0.026743786245639774,0.0002490632063508949,0.0007527372746522675,0.00022982447929253082,0.001297093042540377,0.0010564432359287332,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,15.311726090445832,-0.6181224237707799
200.0,41.8934962077,0.96,0.011171,0.028829,0.02774957447679759,0.002680680358661891,0.9629577817278374,0.00947814021723949,0.027564078054923082,0.08696112476861405,0.5108469520001061,0.40219192323127995,0.026721668682068423,0.00026301435785981773,0.0007648914368693501,0.00023311497913436975,0.0013694173905089782,0.0010781479890185433,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,15.17783876723444,-0.598580776474261
200.0,43.4078122556,0.96,0.011171,0.028829,0.027753768632725818,0.0027779203627770134,0.9620428700741437,0.009984588738733185,0.027972541187122994,0.08510640426485984,0.5192716509067453,0.39562194482839486,0.02670031523080129,0.0002771099657477205,0.0007763434361768052,0.0002364188134100866,0.0014424952928666847,0.0010990062565002423,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,15.046188993747794,-0.5779004833712431
200.0,44.9221283036,0.96,0.011171,0.028829,0.027758152878527693,0.0028750788220625587,0.9611470724121137,0.010495528854625753,0.0283573987332606,0.08338458320737537,0.5273794044393969,0.38923601235322786,0.02667966737476478,0.0002913364944877003,0.0007871490092752153,0.0002397372492660382,0.001516257356895675,0.0011190842159008458,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,14.916647523035863,-0.5562017504500396
200.0,46.4364443516,0.96,0.011171,0.028829,0.027762712208477452,0.0029721540851330042,0.9602689800166131,0.011010506472239523,0.028720513511147273,0.08178293586073172,0.5351807630220862,0.3830363011171821,0.026659671334929417,0.0003056815224583642,0.00079735935108967,0.00024307148691264427,0.0015906396911006917,0.0011384429071196684,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,63.65845399182276,3.87,14.789095695698968,-0.5335871653885071
203.4723793103,3.005041195,0.96,0.011171,0.028829,0.027529396535257895,0.00018582357192547405,0.999788450045616,1.8264913355277298e-05,0.00019328504102878385,0.9507283581243102,0.013769848800072912,0.03550179307561688,0.02752357269267664,5.028220424395565e-07,5.321020538814982e-06,0.0001766677394375006,2.558762488903251e-06,6.597069999070189e-06,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,19.070321982548332,-0.009389751133472402
203.4723793103,4.4805528127,0.96,0.011171,0.028829,0.02752207411612065,0.0002763534811933209,0.997800587216139,0.000199143248610216,0.002000269535250876,0.6508452285945112,0.10090510509404643,0.2482496663114423,0.02746154171447128,5.480835247975406e-06,5.5051566401392814e-05,0.00017986334464015587,2.7885477062917627e-05,6.860465949024735e-05,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,18.844479077111174,-0.09403427415067611
203.4723793103,5.9560644304,0.96,0.011171,0.028829,0.027515195250420513,0.0003673998209566078,0.9958555364733597,0.0003938256131485389,0.003750637913491716,0.49850248418878595,0.1498842838102018,0.3516132320010122,0.02740115952727676,1.0836188640398623e-05,0.00010319953450335438,0.00018314972343738415,5.506745903607753e-05,0.00012918263848314608,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,18.62272393481403,-0.1707413274225651
203.4723793103,7.4315760481,0.96,0.011171,0.028829,0.027508782008668988,0.00045889248608843445,0.993954923629912,0.0006031156907940079,0.005441960679293991,0.40642214670250854,0.18346255846585122,0.41011529483164033,0.02734248932057848,1.6590978064060174e-05,0.0001497017100264466,0.00018650406930171255,8.418958955853923e-05,0.0001881988272281827,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,18.40529156015989,-0.23991648855376013
203.4723793103,8.9070876658,0.96,0.011171,0.028829,0.02750285711398471,0.0005507836037540754,0.9921006523146494,0.0008276701473274897,0.007071677538023126,0.3447952414270812,0.20939954945379194,0.4458052091191269,0.027285602483300826,2.2763293799458624e-05,0.0001944913368844252,0.00018990756563046424,0.00011533383847263925,0.00024554219965097193,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,18.192365183764558,-0.3018822918063826
203.4723793103,10.3825992835,0.96,0.011171,0.028829,0.0274974413165877,0.0006430310221970995,0.9902945085831627,0.001068033824249071,0.008637457592588202,0.30068157059905837,0.23104820226592726,0.46827022713501437,0.02723056513590457,2.9368197406419574e-05,0.00023750798327670897,0.00019334757769814184,0.0001485711616798614,0.00030111228281909624,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,17.984091213463707,-0.35695823155853645
203.4723793103,11.8581109012,0.96,0.011171,0.028829,0.02749255220315668,0.0007355943463540427,0.988538012681875,0.0013246345980515242,0.010137352720073458,0.2675592196210147,0.25008129199633405,0.48235948838265125,0.027177432918461208,3.6417585837038996e-05,0.0002787016988584319,0.00019681504926811805,0.00018395838452141784,0.0003548209125645068,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,17.78058249348093,-0.40547006755004134
203.4723793103,13.3336225189,0.96,0.011171,0.028829,0.027488203420497632,0.0008284340020975852,0.986832335631734,0.0015977715280944915,0.011569892840171524,0.24178513027630252,0.26741537373439656,0.49079949598930106,0.027126247983769898,4.391986878374073e-05,0.00031803556794399396,0.00020030302312248332,0.0002215359882852076,0.0004065949906898944,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,17.58191758238557,-0.44775315226243606
203.4723793103,14.8091341366,0.96,0.011171,0.028829,0.027484404135267496,0.0009215112613740862,0.9851782457812238,0.0018876042189405761,0.012934149999835626,0.2211648672579941,0.2835846944961636,0.4952504382458424,0.027077037052325045,5.187967720079874e-05,0.0003554874057416524,0.0002038059157985465,0.00026132648953154457,0.0004563788560439952,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,17.38813927072934,-0.484153511308012
203.4723793103,16.2846457543,0.96,0.011171,0.028829,0.02748115869525338,0.0010147886084988028,0.9835760761806481,0.0021941465660771727,0.014229777253274773,0.20429787618490294,0.2989129954538786,0.4967891283612184,0.02702981023837502,6.029768998301204e-05,0.0003910507668953508,0.00020731915749293834,0.0003033335027188504,0.000504135948287014,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,17.19925360862973,-0.5150179988189301
203.4723793103,17.760157372,0.96,0.011171,0.028829,0.027478466519926123,0.0011082302140822235,0.9820257151258454,0.0025172656337663847,0.015457019240388363,0.19024840252774625,0.31360049272927354,0.49615110474298024,0.02698456073479205,6.917059943921021e-05,0.00042473518569486555,0.00021083902786212525,0.00034754154119365357,0.0005498496450264447,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,17.015230081685548,-0.5407008583173081
203.4723793103,19.2356689898,0.96,0.011171,0.028829,0.02747632219022837,0.0012018023947101368,0.9805266143536383,0.002856686681883973,0.01661669896447779,0.17836755800601253,0.32777153189386754,0.49386091010012,0.026941265172074368,7.849124366797846e-05,0.0004565657744860258,0.0002143625583502251,0.00039391661194786,0.0005935232244120519,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,16.836003045698114,-0.5615543874125279
203.4723793103,20.7111806075,0.96,0.011171,0.028829,0.0274747157421329,0.001295473999780791,0.97907781632581,0.0032120035701952185,0.017710180103994767,0.16819131409990515,0.3415024381762556,0.4903062477238393,0.02689988469297984,8.824888505382965e-05,0.00048658216409923393,0.00021788747440539149,0.00044240752951908615,0.0006351789958563135,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,16.661474451782922,-0.5779271223757085
203.4723793103,22.1866922252,0.96,0.011171,0.028829,0.02747363312577162,0.0013892166900648832,0.977677996437652,0.003582693812846038,0.018739309749502005,0.15937912826283918,0.35483869650591926,0.4857821752312415,0.026860366589267503,9.842961541610393e-05,0.0005148369210880133,0.00022141214503072792,0.0004929478394668908,0.0006748567055672645,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,16.491517646826054,-0.5901604263010096
203.4723793103,23.6622038429,0.96,0.011171,0.028829,0.02747305678873222,0.001483005094975195,0.9763255163754891,0.003968136996051655,0.019706346628459187,0.15167549358887567,0.3678060091783264,0.48051849723279794,0.026822646355672122,0.0001090168530379964,0.000541393580022101,0.00022493552977518013,0.0005454581855739514,0.0007126113796260635,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,16.325981957858268,-0.5985849217105539
203.4723793103,25.1377154606,0.96,0.011171,0.028829,0.027472966335074792,0.0015768168508339545,0.9750184841834946,0.004367635123130472,0.020613880693374918,0.14488500633244106,0.38041763306714776,0.47469736060041107,0.0267866499920488,0.0001199918927016537,0.0005663244503243373,0.00022845711941817725,0.0005998489341746468,0.0007485107972411303,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,16.164697717987213,-0.6035181775531342
203.4723793103,26.6132270783,0.96,0.011171,0.028829,0.027473339211911085,0.0016706325335142421,0.9737548166622481,0.004780433472440861,0.021464749865311033,0.13885571246134382,0.3926793346507697,0.46846495288788653,0.02675229638739423,0.00013133447036834178,0.0005897083541485128,0.00023197687070221994,0.0006560228717063023,0.00078263279110572,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,16.007481394796375,-0.6052622120385891
203.4723793103,28.088738696,0.96,0.011171,0.028829,0.027474151380908286,0.0017644355057596433,0.9725323002441506,0.005205740732126349,0.02226195902372309,0.1334676936286442,0.4045927505744814,0.46193955579687435,0.02671949963973074,0.00014302330892419963,0.0006116284322533454,0.00023549513751022994,0.0007138778144865703,0.000815062553762843,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,15.854140524585661,-0.6041017497399999
203.4723793103,29.5642503137,0.96,0.011171,0.028829,0.027475377941057404,0.0018582117023959244,0.971348647318727,0.005642747453207678,0.023008605228065217,0.12862506531117357,0.4161576447473943,0.45521728994143207,0.026688171197616902,0.00015503661890282008,0.0006321701245376811,0.00023901260158266282,0.0007733090055111339,0.0008458900953021276,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,15.704478223090033,-0.6003033854735662
203.4723793103,31.0397619314,0.96,0.011171,0.028829,0.027476993679514713,0.0019519493764032583,0.9702015459359191,0.0060906421796093945,0.023707811884471543,0.12425025396271422,0.42737338587765267,0.44837636015963306,0.026658221745536653,0.00016735253667331306,0.0006514193973047484,0.0002425302057404665,0.0008342112140552332,0.0008752079566075585,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,15.558297120076665,-0.5941148033871979
203.4723793103,32.5152735491,0.96,0.011171,0.028829,0.02747897353757781,0.002045638826312073,0.9690887017462769,0.006548624918803877,0.02436267333491915,0.12027983084816044,0.43823987005674325,0.4414802990950963,0.026629562790851578,0.00017994949085133437,0.0006694612558748958,0.0002460490920052456,0.0008964804934260315,0.0009031092408807956,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,15.415402639112845,-0.585764744338098
203.4723793103,33.9907851668,0.96,0.011171,0.028829,0.027481292987692783,0.002139272121605485,0.968007871834806,0.007015917876325134,0.02497621028886898,0.11666143064263448,0.4487580500963464,0.4345805192610191,0.026602107940285266,0.00019280649473688233,0.0006863785526706355,0.0002495705462403998,0.0009600155859171514,0.0009296859894479337,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,34.052431631256816,63.65845399182276,3.87,15.27560560641398,-0.5754633297327949
