T,P,z_carbon dioxide,z_argon,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_argon,x_carbon monoxide,y_carbon dioxide,y_argon,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_carbon monoxide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,9.7039446231,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027715573443135844,0.0006173762330062531,0.9857457698800522,0.0030269228053474164,0.011227307314600398,0.2716010458633439,0.08383082647211627,0.6445681276645397,0.027320509281371072,8.389290131830911e-05,0.0003111712604464636,0.0001676800305756698,5.1755159857156024e-05,0.00039794104257342717,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.962816799645935,-1.111784901662574,-1.3859938941266812
200.0,10.422227028,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027709479479338092,0.0006646014120392643,0.9843821163118379,0.0032468863832665145,0.012370997304895591,0.2552271776896016,0.08378530514876999,0.6609875171616285,0.027276716051770275,8.996953160886575e-05,0.0003427938959589512,0.00016962434268330545,5.568383211001317e-05,0.00043929323724594576,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.872842490352795,-1.2110241218186317,-1.5104544487161604
200.0,11.1405094329,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027703351360117884,0.0007120622855559865,0.9830232726140531,0.0034564463088587074,0.01352028107708814,0.24099040153125043,0.08350060453165595,0.6755089939370936,0.02723303911640006,9.575514655169532e-05,0.0003745570971661258,0.00017160017611139708,5.9457631308117494e-05,0.0004810044781364719,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.783361680406834,-1.308541347511369,-1.6329283885139105
200.0,11.8587918378,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027697190536081655,0.0007597608098915328,0.981668922719454,0.0036562498061667795,0.014674827474379147,0.22850323558996516,0.08303455145225047,0.6884622129577843,0.027189471195910735,0.00010126784752891291,0.00040645149264200515,0.00017360780333466766,6.308639806034197e-05,0.0005230666084965231,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.694355440558518,-1.404357632439197,-1.7534444440513504
200.0,12.5770742426,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027690998362923804,0.0008076989932954905,0.9803187755965247,0.0038468967028485396,0.015834327700626833,0.21746660276236673,0.08243078531429814,0.7001026119233351,0.027146005610186832,0.00010652441030091588,0.0004384683424360567,0.00017564755612655395,6.65792623149153e-05,0.0005654721748540213,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.605806281460637,-1.4984948579898543,-1.872031566404111
200.0,13.2953566475,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027684776108460114,0.0008558788886709712,0.9789725631762207,0.004028943167862383,0.01699849365591692,0.20764598489360536,0.08172265874783344,0.7106313563585612,0.027102636227858995,0.0001115403895559801,0.0004705994910451396,0.00017771981478772824,6.994469834833271e-05,0.0006082143755349103,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.517698038507785,-1.5909756085737676,-1.9887188551906334
200.0,14.0136390524,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027678524959404913,0.0009043025883514174,0.977630038480687,0.00420290516166866,0.018167056357644398,0.19885489945850623,0.0809359353078111,0.7202091652336827,0.02705935742115168,0.00011633021541925774,0.0005028373228339761,0.00017982500028668807,7.319057578949645e-05,0.000651287012275233,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.43001576589333,-1.6818229839367724,-2.1035354183501838
200.0,14.7319214573,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027672246027797935,0.0009529722202271593,0.9762909739248828,0.004369261617622749,0.019339764457494368,0.19094320336765658,0.08009069438257674,0.7289661022497667,0.027016164025167818,0.0001209072824426711,0.0005351747201874462,0.00018196356845056168,7.632420684529902e-05,0.0006946844449312985,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.342745639083827,-1.7710603964726097,-2.2165102124203493
200.0,15.4502038622,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.02766594035704133,0.0010018899447796585,0.9749551597710502,0.004528457371963179,0.020516382856986627,0.1837886552189295,0.0792027011879344,0.7370086435931361,0.026973051301015575,0.00012528403156213743,0.0005676050244636172,0.000184136005628421,7.93523899195794e-05,0.0007384015492316582,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.255874865127776,-1.8587114927050692,-2.327672002995815
200.0,16.168486267,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027659608930075016,0.0010510579527488514,0.973622403086731,0.0046809058216169645,0.02169669109165211,0.17729072401020107,0.0782844084344487,0.7444248675553502,0.026930014914938842,0.0001294720244644367,0.0006001219906717397,0.00018634282541952357,8.228145006126657e-05,0.0007824336772680612,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.16939162425383,-1.944800071655802,-2.4370493121256764
200.0,16.8867686719,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.02765325266542801,0.001100478463224664,0.9722925251302295,0.004826991539658233,0.022880483330112184,0.17136597625750796,0.07734569827920855,0.7512883254632835,0.02688705086213325,0.0001334820166600525,0.000632719786634706,0.0001885845662008566,8.511727517934195e-05,0.0008267766218444653,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.08328490721121,-2.0293499010201224,-2.544670289873615
200.0,17.6050510768,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027646872434155444,0.0011501537220582512,0.9709653619287665,0.004967072366193462,0.02406756570504002,0.16594459119326263,0.07639444145121131,0.757660967355526,0.026844155499228178,0.00013732401607936928,0.0006653929188478958,0.0001908617892163659,8.786535117967184e-05,0.0008714265816622134,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.997544560752683,-2.112384742087846,-2.6505627379066983
200.0,18.3233334817,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027640469057102563,0.0012000860004685206,0.9696407621601013,0.0051014816066015135,0.02525775623329722,0.16096769486588824,0.07543692085003235,0.7635953842840794,0.026801325482991627,0.00014100734449264701,0.0006981362296182912,0.00019317507713624105,9.053079263057568e-05,0.0009163801307017039,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.912161155468056,-2.1939282142379355,-2.754754018976186
200.0,19.0416158866,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027634043311906536,0.0012502775938033211,0.968318586585604,0.0052305299056827,0.026450883508713278,0.15638529708197374,0.07447815767941814,0.7691365452386081,0.0267585577614307,0.00014454068995785815,0.000730944860517977,0.00019552503294186765,9.311837177432725e-05,0.0009616341890871261,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.827125954467228,-2.2740036467061184,-2.857270925862137
200.0,19.7598982914,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.02762759593499284,0.0013007308203979964,0.9669987068952546,0.0053545070292860064,0.027646786075459413,0.1521546779457863,0.07352216404342207,0.7743231580107915,0.02671584954376267,0.00014793215663619266,0.0007638142345939791,0.00019791227907181555,9.563254475363647e-05,0.0010071859965725444,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.742430843154345,-2.352634369841116,-2.9581399992390622
200.0,20.4781806963,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027621127623913878,0.0013514480204827291,0.9656810047264561,0.005473683487450306,0.028845311786093626,0.1482391137044511,0.07257214057167818,0.7791887457238708,0.026673198275538827,0.00015118931017977488,0.0007967400381952792,0.00020033745677399464,9.807747571778884e-05,0.0010530330879909458,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.6580682700194,-2.429843008529554,-3.0573868439500007
200.0,21.1964631012,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027614639044231736,0.0014024315551444194,0.9643653714335841,0.00558831196485518,0.030046316601560687,0.14460686147305676,0.07163063254341795,0.7837625059835251,0.026630601638894892,0.0001543192177760372,0.000829718187560806,0.00020280122562021263,0.0001004570593938441,0.0010991732701303625,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.57403123535148,-2.505652515419772,-3.155037171937863
200.0,21.9147455061,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027608130829021207,0.0014536838052831068,0.9630517069133042,0.005698628717692905,0.031249664369002873,0.1412303434885045,0.07069965337455643,0.7880700031369391,0.02658805751957469,0.00015732848718408307,0.0008627448222624337,0.00020530426314380946,0.00010277494114972184,0.0011456046009895755,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.490313218722157,-2.580085102505018,-3.2511157588492363
200.0,22.6330279109,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.02760160358558303,0.0015052071705721917,0.9617399195371336,0.005804854768805572,0.0324552256940609,0.13808548659903425,0.06978078376326931,0.7921337296376963,0.02654556401149448,0.00016022330020045263,0.0008958162738880979,0.00020784726458081664,0.00010503453608862053,0.0011923253699027544,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.406908177291655,-2.653162243123383,-3.3456464521530265
200.0,23.3513103158,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.0275950578913585,0.0015570040683988557,0.9604299246547681,0.005907197120975133,0.03366287822425684,0.1351511835864788,0.0688752507201921,0.7959735656933291,0.026503119371441407,0.00016300944652897505,0.000928929073388119,0.00021043094269306811,0.00010723904558333032,0.0012393340801224572,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.32381045247759,-2.7249062141998177,-3.438653742544963
203.5068275862,3.0099460959,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027526480469681234,0.00018618279961021608,0.9996891360547013,8.182740712825006e-05,0.00022903653817041538,0.950714624483432,0.007310534553604573,0.04197484096296347,0.02751792347936224,2.25242052420043e-06,6.30456979479134e-06,0.00017700671041670065,1.3610957898373207e-06,7.814993403678118e-06,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,19.066043172300244,-0.02299842367536087,-0.02892721212370475
203.5068275862,3.7263640046,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027520625679006993,0.00023046438577365165,0.9982608759496306,0.00044697108172554164,0.001292152968643818,0.7759265640492442,0.032367014062478716,0.19170642188827702,0.02747276389700742,1.2300923829509474e-05,3.556085817006417e-05,0.00017882343898906905,7.459444015236303e-06,4.418150276934629e-05,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.97343588297463,-0.1281817325381276,-0.1612363773280805
203.5068275862,4.4427819132,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027514719834432013,0.00027496969287933183,0.9968421185170281,0.0007927191850252239,0.002365162297946678,0.6570899708601061,0.048260122848923434,0.2946499062909705,0.027427831610157702,2.1811446283348308e-05,6.507677799096425e-05,0.00018067982748149248,1.3270071158087301e-05,8.101979423975206e-05,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.881567934463366,-0.2318157715348086,-0.2916304128326921
203.5068275862,5.1591998218,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.02750876416162361,0.0003196926969805982,0.9954319832018949,0.001120407714568473,0.0034476090835367807,0.5710982461844217,0.05883988657423273,0.3700618672413456,0.027383103664838197,3.0821031584927824e-05,9.483946520048461e-05,0.0001825759385635874,1.8810682028948954e-05,0.00011830607638806185,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.7903861210611,-0.33390042511441465,-0.42012911867898595
203.5068275862,5.8756177304,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.02750276040666735,0.000364630963090036,0.9940297622789742,0.001431241180691618,0.004538996540334199,0.5060189319854963,0.06609002771483172,0.42789104029967207,0.02733856238905513,3.936308327671726e-05,0.0001248349343355035,0.00018451017051166296,2.4098470456306262e-05,0.00015602232212206683,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.699850712703814,-0.43443772118364166,-0.5467508111323554
203.5068275862,6.592035639,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027496710473042172,0.0004097837774940322,0.9926348488729427,0.0017263228142447935,0.005638828312812428,0.45507173102273274,0.07113425708743988,0.47379401188982745,0.027294193044911277,4.746819860629645e-05,0.0001550492295245962,0.00018648101296924358,2.914966457852275e-05,0.00019415309994626589,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.609928257989388,-0.5334297896232485,-0.6715117179772783
203.5068275862,7.3084535476,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027490616271288574,0.00045515134505586603,0.9912467047389135,0.002006670068956787,0.0067466251921297245,0.4141201374347635,0.07465526518147206,0.5112245973837644,0.02724998279015676,5.516459684877121e-05,0.0001854688842830468,0.0001884873375681527,3.397944436284937e-05,0.00023268456312486392,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.5205890640892,-0.630879978890917,-0.7944277452665176
203.5068275862,8.0248714563,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027484479659475175,0.0005007344037508132,0.9898648447553855,0.002273224175310584,0.007861931069303996,0.3804978807509023,0.07709069167857295,0.5424114275705249,0.027205920191308946,6.247838360775097e-05,0.00021608108455848158,0.0001905283794462511,3.860196153240801e-05,0.00027160406277215417,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.431806210107123,-0.7267941357810734,-0.9155160793553527
203.5068275862,8.7412893649,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027478302412503947,0.0005465340230215117,0.9884888271400935,0.0025268573074587125,0.008984315552447946,0.352409284984165,0.07873323219641112,0.5688574828194239,0.02716199492353683,6.943374924759597e-05,0.00024687373971952716,0.00019260366427253012,4.303039013779138e-05,0.00031089996861119023,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.343555013608142,-0.8211799742735195,-1.034794763666504
203.5068275862,9.4577072735,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027472086211187588,0.0005925514910051617,0.9871182473927418,0.002768378355948635,0.010113374251309497,0.328600878623253,0.07978544769399387,0.5916136736827532,0.0271181975930098,7.605312885980665e-05,0.00027783548931797924,0.00019471294057381473,4.727698599159041e-05,0.00035056156443975665,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.255812735129464,-0.9140470606658475,-1.1522828180530809
203.5068275862,10.1741251821,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027465832639232766,0.0006387882478802116,0.9857527338959667,0.0029985379409635665,0.011248728163069707,0.3081711778784494,0.08039150316864932,0.6114373189529012,0.027074519612852774,8.235734124889494e-05,0.0003089556851310968,0.00019685612676415573,5.135314745355798e-05,0.0003905789736624979,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.168558371473488,-1.0054066036801785,-1.268000129362818
203.5068275862,10.8905430907,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027459543186784414,0.0006852458446057579,0.9843919448335899,0.0032180328621412937,0.012390022304268701,0.2904552773614785,0.08065641743954144,0.62888830519898,0.027030953121880662,8.83657123544603e-05,0.0003402243525492885,0.000199033271855766,5.526947489123315e-05,0.0004309430978587587,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,18.081772516324442,-1.095271285911668,-1.3819673569456263
203.5068275862,11.6069609993,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027453219246503745,0.0007319259163624454,0.9830355643135461,0.0034275103477017623,0.013536925338752058,0.27495204391688993,0.08065819997805417,0.644389756105056,0.026987490874210315,9.409619304511676e-05,0.0003716321792483122,0.000201244526699597,5.9035826931082664e-05,0.0004716455627317658,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.99543715563492,-1.1836550165356954,-1.494205771115535
203.5068275862,12.323378908,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027446862128293014,0.0007788301648544081,0.9816833014554643,0.003627571625250681,0.014689126919284983,0.26127663282106,0.08045576244897838,0.6582676047299616,0.026944126228695638,9.956545825876325e-05,0.00040317044133861247,0.00020349012301263083,6.266137473162494e-05,0.0005126786671101523,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.909535644208663,-1.2705724603265445,-1.604736813515828
203.5068275862,13.0397968166,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027440473058676983,0.0008259603461419213,0.9803348874675637,0.0038187755262394465,0.015846337006196934,0.24912861597837546,0.08009422287868577,0.6707771611429387,0.026900853068034813,0.00010478900694490855,0.00043483098369726306,0.00020577035788735677,6.615465205284748e-05,0.000554035336201717,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.82405254486934,-1.3560394866293777,-1.7135826114939547
203.5068275862,13.7562147252,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.02743405318759857,0.0008733182620325646,0.9789900740133733,0.004001641681882987,0.017008284304743677,0.2382700458305305,0.07960855227175034,0.6821214018977191,0.026857665760613943,0.00010978125073848925,0.00046660617624613596,0.0002080855823191384,6.952360251289359e-05,0.0005957090772005326,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.738973545514256,-1.440072503730594,-1.8207653535999704
203.5068275862,14.4726326338,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027427603593822094,0.0009209057538292107,0.9776486315698736,0.004176653505322433,0.018174714924803926,0.22851002040927382,0.07902613624213738,0.6924638433485888,0.026814559120741117,0.00011455559669273121,0.0004984888763882443,0.00021043619260253062,7.277562356827543e-05,0.0006376939376584046,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.654285371559304,-1.5226883527764556,-1.9263072235732999
203.5068275862,15.1890505424,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027421125290161236,0.0009687246976651328,0.9763103479425815,0.00434426094918751,0.019345391108230955,0.21969360782871858,0.07836860935355634,0.7019377828177251,0.026771528373014438,0.00011912452378082548,0.0005304723933659721,0.00021282262382283767,7.591760740246076e-05,0.0006799844664398345,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.56997570547796,-1.6039046025067965,-2.030230731280499
203.5068275862,15.905468451,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027414619228462805,0.001016777000935206,0.9749750269158968,0.004504883053457666,0.02052009003064556,0.21169375850383598,0.0776531911953051,0.710653050300859,0.026728569120159584,0.00012349965357929675,0.0005625504547239236,0.00021524534488823213,7.895597885661048e-05,0.0007225756771903636,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.486033112746416,-1.683738865651744,-2.1325580619530307
203.5068275862,16.6218863597,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.02740808630431006,0.0010650645994886765,0.9736424870225948,0.004658910297524724,0.021698602679880472,0.20440530537847446,0.07689367442324868,0.718701020198277,0.026685677313858368,0.0001276918155185965,0.0005947171749330976,0.0002177048547062855,8.189673055281005e-05,0.000765463014229581,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.402446973660638,-1.7622090537297694,-2.233311360850248
203.5068275862,17.3383042683,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027401527364467843,0.0011135894553691557,0.9723125608407662,0.004806706727304777,0.022880732431929066,0.19774044928064885,0.07610116566244472,0.7261583850569064,0.02664284924269406,0.00013171110592121352,0.0006269670158525712,0.0002202016792188899,8.474545562299971e-05,0.0008086423205272661,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.31920744706604,-1.8393332560315319,-2.3325126324885677
203.5068275862,18.0547221769,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.027394943199952948,0.0011623535549324852,0.9709850924306553,0.004948612111231858,0.02406629545811292,0.19162531758223544,0.07528464675593116,0.7330900356618334,0.026600081455138865,0.00013556694770579597,0.000659294797108289,0.00022273636910677785,8.750737678859298e-05,0.0008521098090371144,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.236305315897344,-1.915129584845582,-2.4301836361141245
203.5068275862,18.7711400855,0.9600000000000001,0.005940000000000001,0.03406000000000001,0.02738833456406963,0.0012113589072485777,0.969659938371431,0.0050849435781652776,0.02525511805040365,0.18599730980507742,0.07445140714580717,0.7395512830491154,0.026557370805491892,0.00013926813595820797,0.0006916956226195292,0.00022530949795665376,9.018737520326392e-05,0.00089586203408866,19.08621600222449,0.027527742438257244,0.00017661769329853033,309.1473760575555,82.3795680252517,2.854699624576047,17.15373205883954,-1.989616219657261,-2.5263459196583256
